lecNumber,lecClassName,연계,lecClassification,lecCredit,lecWeekHours,lecProfessor,lecTime,others,연계전공,분반_원본,외국인재학생,국내재학생,체육특기자,재수강용,타학과수강불가,학년,분반_최종
0000-1-3589-02,독일어1,,교선,3,3,권상희,"화4,목3",독일어50?,,,,,,,,,
0000-1-3812-01,스페인어1,,교선,3,3,조지 부르고스,"금3,4",스페인어50?,,,,,,,,,
0000-1-3812-02,스페인어1,,교선,3,3,신태식,"금1,2",스페인어50?,,,,,,,,,
0000-1-5688-01,일본문화읽기,,교선,3,3,유양근,"월7,8,9",,,,,,,,,,
0000-1-5688-02,일본문화읽기,,교선,3,3,권혁인,"화6,목5",,,,,,,,,,
0000-1-6524-01,일본어듣기와쓰기,,교선,3,3,권혁인,"화5,목6","일본어50,TBL강의",,,,,,,,,
0000-1-6524-02,일본어듣기와쓰기,,교선,3,3,권혁인,"화1,목2","일본어50,TBL강의",,,,,,,,,
0000-1-6525-01,중국어듣기와쓰기,,교선,3,3,황육림,"화6,목5",중국어50?,,,,,,,,,
0000-1-3593-01,초급일본어1,,교선,3,3,다와라기하루미,"월1,수2","일본어50,외국인전용",,외국인만 수강가능,True,False,,,,,
0000-1-3593-02,초급일본어1,,교선,3,3,이승영,"월3,수4",일본어50?,,,,,,,,,
0000-1-3593-03,초급일본어1,,교선,3,3,후지무라마이,"화1,목2",일본어50?,,,,,,,,,
0000-1-3593-04,초급일본어1,,교선,3,3,이지은,"금3,4",일본어50?,,,,,,,,,
0000-1-3593-05,초급일본어1,,교선,3,3,정수진,"화6,목5",일본어50?,,,,,,,,,
0000-1-3593-06,초급일본어1,,교선,3,3,김지은,"화5,목6",일본어50?,,,,,,,,,
0000-1-3593-07,초급일본어1,,교선,3,3,김경화,"월4,수3",일본어50?,,,,,,,,,
0000-1-3593-08,초급일본어1,,교선,3,3,김희성,"화4,목3",일본어50?,,,,,,,,,
0000-1-3593-09,초급일본어1,,교선,3,3,김덕미,"화3,목4",일본어50?,,,,,,,,,
0000-1-3593-10,초급일본어1,,교선,3,3,신원선,"토3,4",일본어50?,,참빛인재대학 전용,,,,,,,"V1,V2,V3,V4"
0000-1-3696-01,초급일본어2,,교선,3,3,최정아,"월6,수5",일본어50?,,,,,,,,,
0000-1-3696-02,초급일본어2,,교선,3,3,이승영,"월5,수6",일본어50?,,,,,,,,,
0000-1-3696-03,초급일본어2,,교선,3,3,후지무라마이,"화2,목1",일본어50?,,,,,,,,,
0000-1-3696-04,초급일본어2,,교선,3,3,다와라기하루미,"월2,수1",일본어50?,,,,,,,,,
0000-1-3090-01,초급일본어생활한자,,교선,3,3,다와라기하루미,"월5,수6",일본어50?,,,,,,,,,
0000-1-2950-01,초급중국어1,,교선,3,3,곡효운,"월2,수1",중국어50?,,,,,,,,,
0000-1-2950-02,초급중국어1,,교선,3,3,고영란,"화4,목3",중국어50?,,,,,,,,,
0000-1-2950-03,초급중국어1,,교선,3,3,김정인,"월4,수3",중국어50?,,,,,,,,,
0000-1-2950-04,초급중국어1,,교선,3,3,김태경,"금3,4",중국어50?,,,,,,,,,
0000-1-2950-05,초급중국어1,,교선,3,3,임미주,"월3,수4",중국어50?,,,,,,,,,
0000-1-2950-06,초급중국어1,,교선,3,3,장가원,"화2,목1",중국어50?,,,,,,,,,
0000-1-2950-07,초급중국어1,,교선,3,3,양류,"화5,목6",중국어50?,,,,,,,,,
0000-1-2950-08,초급중국어1,,교선,3,3,김수정,"토3,4",중국어50?,,참빛인재대학 전용,,,,,,,"V1,V2,V3,V4"
0000-1-3039-01,초급중국어2,,교선,3,3,곡효운,"월3,수4",중국어50?,,,,,,,,,
0000-1-3039-02,초급중국어2,,교선,3,3,이승희,"화3,목4",중국어50?,,,,,,,,,
0000-1-3039-03,초급중국어2,,교선,3,3,김수정,"월7,8,9",중국어50?,,,,,,,,,
0000-1-3697-01,프랑스어2,,교선,3,3,허영인,"화3,목4",프랑스어50?,,,,,,,,,
0000-1-8594-01,현대중국의문화트렌드,,교선,3,3,박현곤,"화2,목1",,,,,,,,,,
0000-1-8594-02,현대중국의문화트렌드,,교선,3,3,곡효운,"월5,6",,,,,,,,,,
0000-2-4921-01,JLPT연습,,교선,3,3,권혁인,"화2,목1","일본어50,TBL강의",,,,,,,,,
0000-2-2977-01,생활한문,,교선,3,3,김준,"화6,목5",,,,,,,,,,
0000-2-2977-02,생활한문,,교선,3,3,이철희,"월6,수5",,,,,,,,,,
0000-2-2977-03,생활한문,,교선,3,3,김지현,"화3,목4",,,,,,,,,,
0000-2-2977-04,생활한문,,교선,3,3,김홍구,"금5,6",,,,,,,,,,
0000-2-2977-05,생활한문,,교선,3,3,안나미,"월5,수6",,,,,,,,,,
0000-2-3349-01,스크린일본어,,교선,3,3,후지무라마이,"화5,목6",일본어50?,,,,,,,,,
0000-2-3349-02,스크린일본어,,교선,3,3,박현정,"수7,8,9",일본어50?,,,,,,,,,
0000-2-4932-01,스크린중국어,,교선,3,3,박현곤,"화1,목2",중국어50?,,,,,,,,,
0000-2-5689-01,실용일본어문법,,교선,3,3,이승영,수5,"일본어50,원격수업50이상",,,,,,,,,
0000-2-6526-01,실용중국어문법,,교선,3,3,곡효운,"월4,수3",중국어50?,,,,,,,,,
0000-2-6023-01,실전일본어회화,,교선,3,3,후지무라마이,"화6,목5",일본어70?,,,,,,,,,
0000-2-6023-02,실전일본어회화,,교선,3,3,다와라기하루미,"월6,수5",일본어70?,,,,,,,,,
0000-2-8653-01,중국문화지리,,교선,3,3,곡효운,"수5,6",,,,,,,,,,
0000-2-4426-01,중국어HSK연습,,교선,3,3,이명숙,"금1,2",중국어50?,,,,,,,,,
0000-2-6022-01,중국어커뮤니케이션,,교선,3,3,김수정,"월5,수6",중국어50?,,,,,,,,,
0000-1-3223-01,골프,,교선,2,2,설수황,"금3,4",소규모강의,,체육실기,,,,,,,
0000-1-3223-02,골프,,교선,2,2,설수황,"금5,6",소규모강의,,체육실기,,,,,,,
0000-1-0387-01,농구,,교선,2,2,김준희,"월5,6",소규모강의,,체육실기,,,,,,,
0000-1-5378-01,댄스스포츠,,교선,2,2,진지형,"월3,4",소규모강의,,체육실기,,,,,,,
0000-1-5378-02,댄스스포츠,,교선,2,2,진지형,"월5,6",소규모강의,,체육실기,,,,,,,
0000-1-2238-01,스케이팅,,교선,2,2,정재은,"수3,4",소규모강의,,체육실기,,,,,,,
0000-1-2238-02,스케이팅,,교선,2,2,정재은,"수5,6",소규모강의,,체육실기,,,,,,,
0000-1-0898-01,스키,,교선,2,2,최재희,"화1,2",소규모강의,,체육실기,,,,,,,
0000-1-9255-01,승마,,교선,2,2,박석,"화5,6",소규모강의,,체육실기,,,,,,,
0000-1-5683-01,요가,,교선,2,2,홍승연,"목1,2",소규모강의,,체육실기,,,,,,,
0000-1-5683-02,요가,,교선,2,2,홍승연,"목3,4",소규모강의,,체육실기,,,,,,,
0000-1-5684-01,웰니스트레이닝,,교선,2,2,최재영,"목5,6",소규모강의,,체육실기,,,,,,,
0000-1-5684-02,웰니스트레이닝,,교선,2,2,김준희,"월3,4",소규모강의,,체육실기,,,,,,,
0000-1-1618-01,축구,,교선,2,2,남용우,"월1,2",소규모강의,,체육실기,,,,,,,
0000-1-1618-02,축구,,교선,2,2,남용우,"목7,8",소규모강의,,체육실기,,,,,,,
0000-1-1679-01,탁구,,교선,2,2,박현애,"화2,3",소규모강의,,체육실기,,,,,,,
0000-1-1679-02,탁구,,교선,2,2,박현애,"화4,5",소규모강의,,체육실기,,,,,,,
0000-1-4418-01,교양음악실기(바이올린),,교선,3,3,배윤진,"월5,6",소규모강의,,음악실기,,,,,,,
0000-1-4422-01,교양음악실기(색소폰),,교선,3,3,노정진,"수3,4",소규모강의,,음악실기,,,,,,,
0000-1-4419-01,교양음악실기(첼로),,교선,3,3,정연재,"월3,4",소규모강의,,음악실기,,,,,,,
0000-1-4421-01,교양음악실기(클라리넷),,교선,3,3,김진규,"목3,4",소규모강의,,음악실기,,,,,,,
0000-1-4424-01,교양음악실기(클래식기타),,교선,3,3,유태성,"금5,6",소규모강의,,음악실기,,,,,,,
0000-1-4420-01,교양음악실기(플루트),,교선,3,3,조선낭,"화3,4",소규모강의,,음악실기,,,,,,,
0000-2-6059-01,실내악앙상블,,교선,3,3,연효정,"화3,4",소규모강의,,음악실기,,,,,,,
0000-1-6060-01,아카펠라,,교선,3,3,이강성,"수5,6",소규모강의,,음악실기,,,,,,,
0000-1-8127-01,드로잉,,교선,3,3,김문석,"수1,2",소규모강의,,미술실기,,,,,,,
0000-1-8127-02,드로잉,,교선,3,3,이정인,"월3,4",소규모강의,,미술실기,,,,,,,
0000-2-7778-01,일러스트레이션,,교선,3,3,김문석,"수3,4",소규모강의,,미술실기,,,,,,,
0000-2-7778-02,일러스트레이션,,교선,3,3,윤지현,"화5,6",소규모강의,,미술실기,,,,,,,
0000-1-4837-01,K콘텐츠트랜드의이해,,교선,3,3,김재영,"토5,6",,,참빛인재대학 전용,,,,,,,"V1,V2,V3,V4"
0000-1-5678-01,대중문화와삶,,교선,3,3,고효경,"금3,4",,,,,,,,,,
0000-1-5678-02,대중문화와삶,,교선,3,3,하효숙,"월7,8,9",,,,,,,,,,
0000-1-4843-01,문화예술교양세미나,,교선,3,3,김서영,"월5,6","소규모강의,세미나강의",,1학년만 수강가능,,,,,,1,
0000-1-2437-01,연극의이해,,교선,3,3,고해종,"금1,2",,,,,,,,,,
0000-1-3814-01,영화의이해,,교선,3,3,이대범,"금3,4",,,,,,,,,,
0000-1-3814-02,영화의이해,,교선,3,3,김서윤,"월7,8,9",,,,,,,,,,
0000-1-4051-01,인간과예술,,교선,3,3,김서영,"금1,2",,,,,,,,,,
0000-1-4051-02,인간과예술,,교선,3,3,김서영,"금5,6",,,,,,,,,,
0000-2-2942-01,미술의이해,,교선,3,3,김영찬,"금3,4",,,,,,,,,,
0000-2-4417-01,재즈의역사,,교선,3,3,노정진,수2,"영어100,원격수업50이상",,,,,,,,,
0000-2-5061-01,클래식음악의역사,,교선,3,3,조선낭,,원격수업100?,,,,,,,,,
0000-2-5061-02,클래식음악의역사,,교선,3,3,조선낭,,"원격수업100,외국인전용",,외국인만 수강가능,True,False,,,,,
0000-2-5680-01,판타지장르와미래학,,교선,3,3,김건우,"월7,8,9",,,,,,,,,,
0000-2-2968-01,한국의문화유산,,교선,3,3,박지은,"화1,목2",원격수업50이상,,,,,,,,,
0000-2-2968-02,한국의문화유산,,교선,3,3,김형근,"월1,수2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-2-4925-01,현대사회와스포츠,,교선,3,3,이소윤,"월3,4",,,,,,,,,,
0000-2-4925-02,현대사회와스포츠,,교선,3,3,강지연,"월7,8,9",,,,,,,,,,
0000-3-5682-01,생활속의디자인,,교선,3,3,김문석,,원격수업100?,,,,,,,,,
0000-3-3200-01,운동과건강,,교선,3,3,한지영,"목5,6",,,,,,,,,,
0000-3-3200-02,운동과건강,,교선,3,3,김혜련,"목3,4",,,,,,,,,,
0000-3-3200-03,운동과건강,,교선,3,3,이시은,"목1,2",,,,,,,,,,
0000-3-3200-04,운동과건강,,교선,3,3,김준희,"토1,2",,,참빛인재대학 전용,,,,,,,"V1,V2,V3,V4"
0000-1-3671-01,기초영문법,,교선,3,3,손영희,"월4,수3",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-0355-01,기초영어회화,,교선,3,3,에이미,"화1,목2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-3362-01,대학영어,,교선,3,3,이지혜,"금1,2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-1078-01,영어회화1,,교선,3,3,브라이언,"월3,수4",소규모강의,,,,,,,,,
0000-1-1078-02,영어회화1,,교선,3,3,에이미,"화2,목1",소규모강의,,,,,,,,,
0000-1-1078-03,영어회화1,,교선,3,3,브라이언,"화3,목4",소규모강의,,,,,,,,,
0000-2-4067-01,기초영작문,,교선,3,3,손영희,"월6,수5",,,,,,,,,,
0000-2-4913-01,대학영문법1,,교선,3,3,류병율,"월2,수1",,,,,,,,,,
0000-2-1079-01,영어회화2,,교선,3,3,에이미,"월3,수4",,,,,,,,,,
0000-2-1079-02,영어회화2,,교선,3,3,브라이언,"화2,목1",,,,,,,,,,
0000-2-1079-03,영어회화2,,교선,3,3,에이미,"화3,목4",,,,,,,,,,
0000-2-3022-01,영화영어,,교선,3,3,정지수,"월4,수3",,,,,,,,,,
0000-3-0910-01,시사영어,,교선,3,3,고현아,"금3,4",,,,,,,,,,
0000-3-8596-01,영미문화읽기,,교선,3,3,노진서,"월6,수5",,,,,,,,,,
0000-3-8600-01,영어연극연습,,교선,3,3,브라이언,"화4,목3",,,,,,,,,,
0000-4-4109-01,비지니스영작문,,교선,3,3,에이미,"월4,수3",,,,,,,,,,
0000-1-4626-01,대학수학및연습2,,교선,3,3,이진우,"월3,수4",,,"전자,전통,전융
(E1~E8)",,,,,,,"E1,E2,E3,E4,E5,E6,E7,E8"
0000-1-4626-02,대학수학및연습2,,교선,3,3,이호석,"월5,수6",,,,,,,,,,
0000-1-4626-03,대학수학및연습2,,교선,3,3,박경은,"월6,수5",,,,,,,,,,
0000-1-4626-04,대학수학및연습2,,교선,3,3,양훈기,"화1,목2",,,,,,,,,,
0000-1-4626-05,대학수학및연습2,,교선,3,3,김소영,"화4,목3",,,,,,,,,,
0000-1-4626-06,대학수학및연습2,,교선,3,3,신안숙,"금3,4",,,,,,,,,,
0000-1-4626-07,대학수학및연습2,,교선,3,3,유다혜,"월1,수2",,,"전기,재료,반도체
(J1~J4,T1~T2)",,,,,,,"J1,J2,J3,J4,T1,T2"
0000-1-4626-08,대학수학및연습2,,교선,3,3,김순영,"월2,수1",,,,,,,,,,
0000-1-4626-09,대학수학및연습2,,교선,3,3,하재근,"화6,목5",,,,,,,,,,
0000-1-4626-10,대학수학및연습2,,교선,3,3,최주엽,"금1,2",,,,,,,,,,
0000-1-4626-11,대학수학및연습2,,교선,3,3,심은화,"월2,수1",,,"인공지능융합대학 공통 (C1~C9,J5~J8)",,,,,,,"C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8"
0000-1-4626-12,대학수학및연습2,,교선,3,3,박정준,"월5,수6",,,,,,,,,,
0000-1-4626-13,대학수학및연습2,,교선,3,3,김동호,"화1,목2",,,,,,,,,,
0000-1-4626-14,대학수학및연습2,,교선,3,3,이현근,목4,원격수업50이상,,,,,,,,,
0000-1-4626-15,대학수학및연습2,,교선,3,3,이현근,목3,원격수업50이상,,,,,,,,,
0000-1-4626-16,대학수학및연습2,,교선,3,3,강우석,"금1,2",,,,,,,,,,
0000-1-4626-17,대학수학및연습2,,교선,3,3,김원주,"금3,4",,,,,,,,,,
0000-1-4626-18,대학수학및연습2,,교선,3,3,연윤정,"금5,6",,,,,,,,,,
0000-1-4626-19,대학수학및연습2,,교선,3,3,전성희,"월4,수3",,,"건축,화공,환경
(A1,K1~K3)",,,,,,,"A1,K1,K2,K3"
0000-1-4626-20,대학수학및연습2,,교선,3,3,권윤기,"월5,수6",,,,,,,,,,
0000-1-4626-21,대학수학및연습2,,교선,3,3,류송분,"금1,2",,,,,,,,,,
0000-1-4626-22,대학수학및연습2,,교선,3,3,이종우,"화3,목4",,,수학(N1),,,,,,,N1
0000-1-4626-23,대학수학및연습2,,교선,3,3,이현석,"화3,목4",,,"전자바이오물리
(N2,N3)",,,,,,,"N2,N3"
0000-1-4626-24,대학수학및연습2,,교선,3,3,정계선,"화6,목5",,,"화학(N4,N5)",,,,,,,"N4,N5"
0000-1-4625-01,대학수학및연습1,,교선,3,3,박지연,"화7,8,9",,,재수강용,,,,TRUE,,,
0000-1-4625-02,대학수학및연습1,,교선,3,3,조향감,"월1,수2",,,건축공학(A2),,,,,,,A2
0000-1-4627-01,벡터해석학및연습,,교선,3,3,장정환,"월2,수1",,,전정대 1학년,,,,,,1,
0000-1-4627-02,벡터해석학및연습,,교선,3,3,홍석영,"화1,목2",,,,,,,,,,
0000-1-4627-03,벡터해석학및연습,,교선,3,3,서보윤,"금5,6",,,인융대 1학년,,,,,,1,
0000-1-4627-04,벡터해석학및연습,,교선,3,3,엄태관,"금3,4",,,공대 1학년,,,,,,1,
0000-1-4627-05,벡터해석학및연습,,교선,3,3,최종성,"화4,목3",,,자연대 1학년,,,,,,1,
0000-1-0109-01,경영통계,,교선,3,3,이석준,"금3,4",,,"경영
(B1~B4)",,,,,,,"B1,B2,B3,B4"
0000-1-0109-02,경영통계,,교선,3,3,이석준,"금5,6",,,,,,,,,,
0000-1-5704-01,자연교양세미나,,교선,3,3,김영희,"월3,4","소규모강의,세미나강의",,1학년만 수강가능,,,,,,1,
0000-1-5704-02,자연교양세미나,,교선,3,3,최종성,"월5,수6","소규모강의,세미나강의",,1학년만 수강가능,,,,,,1,
0000-2-4970-01,공학수학2,,교선,3,3,최윤철,"월1,수2",,,전정대,,,,,,,
0000-2-4970-02,공학수학2,,교선,3,3,돌지,"월3,수4",영어100?,,,,,,,,,
0000-2-4970-03,공학수학2,,교선,3,3,윤미,"화5,목6",,,,,,,,,,
0000-2-4970-04,공학수학2,,교선,3,3,이종실,"화6,목5",,,,,,,,,,
0000-2-4970-05,공학수학2,,교선,3,3,안소영,"금3,4",,,,,,,,,,
0000-2-4970-06,공학수학2,,교선,3,3,이재승,화4,"영어50,원격수업50이상",,전자 2학년,,,,,,2,
0000-2-4970-07,공학수학2,,교선,3,3,정훈,"월5,수6",영어50?,,,,,,,,,
0000-2-4970-08,공학수학2,,교선,3,3,박수원,월3,"영어50,원격수업50이상",,전통 2학년,,,,,,2,
0000-2-4970-09,공학수학2,,교선,3,3,오성욱,"금3,4",,,전융 2학년,,,,,,2,
0000-2-4970-10,공학수학2,,교선,3,3,돌지,"월4,수3",,,인융대,,,,,,,
0000-2-4970-11,공학수학2,,교선,3,3,박주희,"금1,2",,,,,,,,,,
0000-2-4970-12,공학수학2,,교선,3,3,김연수,"월6,수5",영어100?,,화공 2학년,,,,,,2,
0000-2-4969-01,공학수학1,,교선,3,3,김재요,"월3,수4",,,건축공학 2학년,,,,,,2,
0000-2-6020-01,자연교양심화세미나,,교선,3,3,최종성,"월6,수5","소규모강의,세미나강의",,2~4학년 수강대상,,,,,,"2,3,4",
0000-2-7724-01,수학과철학의대화,,교선,3,3,최종성,"화3,목4",,,,,,,,,,
0000-2-0819-01,선형대수학,,교선,3,3,김영희,"월1,수2",,,전자 2학년,,,,,,2,
0000-2-0819-02,선형대수학,,교선,3,3,송영권,"월5,수6",,,,,,,,,,
0000-2-0819-03,선형대수학,,교선,3,3,김상목,"화5,목6",영어50?,,,,,,,,,
0000-2-0819-04,선형대수학,,교선,3,3,이강훈,월4,원격수업100?,,소프트 2학년,,,,,,2,
0000-2-0819-05,선형대수학,,교선,3,3,문승현,금5,"영어50,원격수업100?",,,,,,,,,
0000-3-1942-01,확률및통계,,교선,3,3,김태균,목1,"영어50,원격수업100?",,건축공학(A2),,,,,,,A2
0000-3-8120-01,정보사회와수학,,교선,3,3,김영희,월2,원격수업100?,,,,,,,,,
0000-1-3416-01,대학물리및실험2,,교선,3,4,전부일,"월6,수5,6",,,"전융,전기,반도체 (E7~E8,J1~J2, T1~T2)",,,,,,,"E7,E8,J1,J2,T1,T2"
0000-1-3416-02,대학물리및실험2,,교선,3,4,최진성,"화4,목3,4",,,,,,,,,,
0000-1-3416-03,대학물리및실험2,,교선,3,4,나영호,"화6,목5,6",,,,,,,,,,
0000-1-3416-04,대학물리및실험2,,교선,3,4,구제환,"화3,4,목4",,,,,,,,,,
0000-1-3416-05,대학물리및실험2,,교선,3,4,이현규,"화5,6,목6",,,,,,,,,,
0000-1-3414-01,대학물리및실험1,,교선,3,4,,"화2,목1,2",,,재수강용,,,,TRUE,,,
0000-1-9884-01,대학물리학2,,교선,3,3,이현규,"월1,수2",,,"전자,전통,재료
(E1~E6,J3~J4)",,,,,,,"E1,E2,E3,E4,E5,E6,J3,J4"
0000-1-9884-02,대학물리학2,,교선,3,3,김윤기,"월2,수1",,,,,,,,,,
0000-1-9884-03,대학물리학2,,교선,3,3,구제환,"월3,수4",,,,,,,,,,
0000-1-9884-04,대학물리학2,,교선,3,3,정용환,"월4,수3",,,,,,,,,,
0000-1-9884-05,대학물리학2,,교선,3,3,구제환,"월6,수5",,,,,,,,,,
0000-1-9884-06,대학물리학2,,교선,3,3,이인숙,"금3,4",,,,,,,,,,
0000-1-9884-07,대학물리학2,,교선,3,3,엄화진,"월1,수2",,,"컴정,소프트,로봇
(C1~C6,J5~J8)",,,,,,,"C1,C2,C3,C4,C5,C6,J5,J6,J7,J8"
0000-1-9884-08,대학물리학2,,교선,3,3,이재승,"월5,수6",영어50?,,,,,,,,,
0000-1-9884-09,대학물리학2,,교선,3,3,정란주,"화3,목4",,,,,,,,,,
0000-1-9884-10,대학물리학2,,교선,3,3,임준섭,"화4,목3",,,,,,,,,,
0000-1-9884-11,대학물리학2,,교선,3,3,김윤기,"화5,목6",공대 합반,,,,,,,,,
0000-1-9884-12,대학물리학2,,교선,3,3,김용철,"금3,4",,,,,,,,,,
0000-1-5221-01,일반물리및실험2,,교선,4,5,최은하,"월3,화5,6,수4",,,"전자바이오물리학과
(N2,N3)",,,,,,,"N2,N3"
0000-1-5221-02,일반물리및실험2,,교선,4,5,정란주,"월2,5,6,수1",,,"화학과
(N4,N5)",,,,,,,"N4,N5"
0000-1-3417-01,대학화학및실험2,,교선,3,4,박세규,"월2,수1,2",PBL강의,,"화학공학
(K1~K2)
컴정,소프트
(C1~C6)",,,,,,,"C1,C2,C3,C4,C5,C6,K1,K2"
0000-1-3417-02,대학화학및실험2,,교선,3,4,손희상,"월2,수1,2",PBL강의,,,,,,,,,
0000-1-3417-03,대학화학및실험2,,교선,3,4,양재규,"월1,2,수2",PBL강의,,"환경공학과(K3) 컴정,소프트 (C1~C6)",,,,,,,"C1,C2,C3,C4,C5,C6,K3"
0000-1-7466-01,대학화학,,교선,3,3,이혜정,"월6,수5",PBL강의,,"전자,전기,재료
(E1,E3,J1~J4)",,,,,,,"E1,E3,J1,J2,J3,J4"
0000-1-7466-02,대학화학,,교선,3,3,최한,"화2,목1",PBL강의,,,,,,,,,
0000-1-7466-03,대학화학,,교선,3,3,김진현,화4,"원격수업100,PBL강의",,,,,,,,,
0000-1-1224-01,일반화학및실험2,,교선,4,5,손성윤,"월4,수3,5,6",PBL강의,,"전자바이오물리학과
(N2,N3)",,,,,,,"N2,N3"
0000-1-1224-02,일반화학및실험2,,교선,4,5,손성윤,"화3,목1,2,4",PBL강의,,"화학과
(N4,N5)",,,,,,,"N4,N5"
0000-1-6527-01,대학생물및실험,,교선,3,4,이택,"월5,6,7",영어50?,,"화공
(K2)",,,,,,,K2
0000-1-9777-01,글쓰기연습,,교선,3,3,정경화,"월5,6",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-9777-02,글쓰기연습,,교선,3,3,이광훈,"월5,6",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-9777-03,글쓰기연습,,교선,3,3,박꽃새미,"월3,4",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-9777-04,글쓰기연습,,교선,3,3,도옥루이엔,"월3,4",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-4120-01,대학한국어,,교선,3,3,이주민,"월1,수2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-4120-02,대학한국어,,교선,3,3,이윤덕,"월2,수1",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-4120-03,대학한국어,,교선,3,3,노지현,"수1,2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-7132-01,시사한국어,,교선,3,3,이미정,"금1,2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-9778-01,한국어텍스트읽기,,교선,3,3,이은진,"화1,목2",외국인전용,,외국인만 수강가능,True,False,,,,,
0000-1-9778-02,한국어텍스트읽기,,교선,3,3,이영진,"화1,목2",외국인전용,,외국인만 수강가능,True,False,,,,,
